518.0,800,0,0,0,0,1,0,1,0,5
518.0,746.3333333333334,0,0,0,0,1,1,1,0,5
597.1,674.7,0,0,0,0,1,2,2,0,5
644.5833333333334,643.0833333333334,0,0,0,0,1,2,3,0,5
671.5,603.0,0,0,0,0,1,3,4,0,5
658.3888888888889,583.0,0,0,0,0,1,3,5,0,5
638.05,591.05,0,0,1,1,1,5,6,0,5
621.5416666666666,580.6666666666666,0,0,1,1,1,6,6,0,5
600.6538461538462,582.7307692307693,0,0,1,1,1,8,8,0,5
564.6666666666666,587.6666666666666,0,0,1,1,1,10,9,0,5
561.53125,588.90625,0,0,1,1,1,11,11,0,5
557.9411764705883,583.4117647058823,0,0,1,1,1,13,12,0,5
536.9736842105264,562.7368421052631,0,0,1,1,1,15,13,0,5
530.775,552.375,0,0,1,1,1,15,13,0,5
534.3863636363636,541.6363636363636,0,0,1,1,1,16,14,0,5
541.8913043478261,537.9565217391304,0,0,2,2,1,17,14,0,5
542.5,534.5833333333334,0,0,2,2,2,17,14,0,5
526.0769230769231,528.4807692307693,0,0,2,2,2,17,15,0,5
519.2962962962963,522.0555555555555,0,0,2,2,2,19,16,0,5
515.875,516.0892857142857,0,0,2,2,2,23,17,0,5
505.4,512.8166666666667,0,0,2,2,2,25,18,0,5
495.4193548387097,516.8709677419355,0,0,3,3,2,26,18,0,5
490.984375,520.671875,0,0,3,3,2,26,18,0,5
495.25,524.3088235294117,0,0,3,3,2,27,20,0,5
501.2,526.5714285714286,0,0,3,3,2,30,21,0,5
515.5405405405405,526.2837837837837,0,0,4,4,2,30,22,0,5
522.0526315789474,523.6184210526316,0,0,5,5,2,31,24,0,5
524.0375,527.175,0,0,5,5,2,31,24,0,5
520.7317073170732,532.6219512195122,0,0,6,6,2,32,24,0,5
520.4166666666666,537.8095238095239,0,0,6,6,2,32,24,0,5
528.7386363636364,545.9659090909091,0,0,6,6,2,33,26,0,5
530.3666666666667,550.0444444444445,0,0,6,6,2,34,28,0,5
526.4148936170212,557.9787234042553,0,0,6,6,2,36,29,0,5
520.9895833333334,560.3125,0,0,7,7,3,37,30,0,5
506.38,563.16,0,0,7,7,3,38,32,0,5
501.3235294117647,561.8921568627451,0,0,7,7,3,38,32,0,5
494.0943396226415,555.4716981132076,0,0,8,8,3,40,34,0,5
492.85185185185185,554.675925925926,0,0,8,8,3,42,35,0,5
494.3125,554.7321428571429,0,0,8,8,3,43,37,0,5
497.9824561403509,554.7280701754386,0,0,8,8,3,45,38,0,5
504.23728813559325,555.7881355932203,0,0,8,8,3,46,39,0,5
511.74590163934425,552.5327868852459,0,0,8,8,3,48,39,0,5
518.0,779.0,0,0,0,0,1,1,1,0,5
550.6666666666666,735.8333333333334,0,0,0,0,1,2,2,0,5
606.375,702.0,0,0,1,1,1,2,2,0,5
639.8,681.7,0,0,1,1,1,3,2,0,5
613.0,651.5,0,0,1,1,1,4,3,0,5
586.6875,638.125,0,0,1,1,1,5,4,0,5
563.8888888888889,617.2222222222222,0,0,1,1,1,7,5,0,5
544.95,609.95,0,0,1,1,1,8,6,0,5
535.5,595.4090909090909,0,0,1,1,1,9,7,0,5
536.0833333333334,584.75,0,0,1,1,1,11,7,0,5
537.9230769230769,575.7307692307693,0,0,1,1,1,11,8,0,5
537.5,560.25,0,0,1,1,1,12,9,0,5
545.0666666666667,552.4333333333333,0,0,1,1,1,14,9,0,5
551.5588235294117,534.3823529411765,0,0,1,1,1,15,10,0,5
